$GPGGA,073758.000,3213.9582,N,11057.8994,W,1,07,1.33,642.6,M,-27.7,M,,*54
$GPGGA,073804.000,3213.9603,N,11057.8980,W,1,07,1.14,647.8,M,-27.7,M,,*53
$GPGGA,073806.000,3213.9610,N,11057.8975,W,1,07,1.14,648.9,M,-27.7,M,,*57
$GPGGA,073807.000,3213.9612,N,11057.8975,W,1,07,1.14,649.3,M,-27.7,M,,*5F
$GPGGA,073808.000,3213.9619,N,11057.8977,W,1,07,1.14,650.2,M,-27.7,M,,*50
$G$GPGGA,073809.000,3213.9621,N,11057.8978,W,1,07,1.33,650.7,M,-27.7,M,,*55
$GPGGA,073810.000,313.9617,N,11057.8981,W,1,07,1.33,651.3,M,-27.7,M,,*5B
$GPGGA,073822.000,3213.9593,N,11057.8993,W,1,07,1.14,657.7,M,-27.7,M,,*51
$GPGGA,073823.000,3213.9589,N,11057.8995,W,1,07,1.14,658.2,M,-27.7,M,,*57
$GPGGA,073824.000,3213.9585,N,11057.8998,W,1,07,1.14,658.6,M,-27.7,M,,*55
$GPGGA,073825.000,3213.9581,N,11057.8999,W,1,07,1.14,659.1,M,-27.7,M,,*57
$GPGGA,073826.000,3213.9577,N,11057.8999,W,1,07,1.14,659.6,M,-27.7,M,,*5A
$GPGGA,073827.000,3213.9571,N,11057.8998,W,1,07,1.14,659.9,M,-27.7,M,,*53
$GPGGA,073828.000,213.9564,N,11057.8997,W,1,07,1.14,60.3,M,-27.7M,,*57
$GPGGA,073839.000,3213.9492,N,11057.8970,W,1,07,1.14,665.7,M,-27.7,M,,*57
$GPGGA,073840.000,3213.9485,N,11057.8971,W,1,07,1.14,666.2,M,-27.7,M,,*58
$GPGGA,073841.000,3213.9478,N,11057.8973,W,1,07,1.14,666.6,M,-27.7,M,,*5D
$GPGGA,073842.000,3213.9471,N,11057.8975,W,1,07,1.14,667.0,M,-27.7,M,,*56
$GPGGA,073843.000,3213.9464,N,11057.8973,W,1,07,1.14,667.5,M,-27.7,M,,*50
$GPGGA,073844.000,3213.9461,N,11057.8975,W,1,07,1.14,668.0,M,-27.7,M,,*5E
$GPGGA,073845.000,32139457,N,11057.8975,W,1,07,1.14,668.,M,-27.7,M,,*5E
$GPGGA,073850.000,3213.9427,N,11057.8980,W,1,07,1.14,671.1,M,-27.7,M,,*5A
$GPGGA,073851.000,3213.9429,N,11057.8986,W,1,07,1.14,671.8,M,-27.7,M,,*5A
$GPGGA,073852.000,3213.9426,N,11057.8988,W,1,07,1.14672.3,M,-27.7,M,,*50
$GPGGA,073853.000,3213.9421,N,11057.8989,W,1,07,1.14,672.8,M,-27.7,M,,*5C
$GPGGA,073854.000,3213.9418,N,11057.8994,W,1,07,1.14,673.1,M,-27.7,M,,*55
$GPGGA,073855.000,3213.9414,N,11057.8999,W,1,07,1.14,673.2,M,-27.7,M,,*56
$GPGGA,073856.000,3213.9409,N,11057.9006,W,1,07,1.14,673.4,M,-27.7,M,,*51
$GPGGA,073901.000,3213.9416,N,11057.9023,W,1,07,1.14,675.4,M,-27.7,M,,*5D
$GPGGA,073902.000,3213.9422,N,11057.9027,W,1,07,1.14,676.0,M,-27.7,M,,*5A
$GPGGA,073903.000,3213.9428,N,11057.9030,W,1,07,1.14,676.5,M,-27.7,M,,*52
$GPGGA,073904.000,3213.9436,N,11057.9034,W,1,07,1.34,677.0,M,-27.7,M,,*58
$GPGGA,073905.000,3213.9446,N,11057.9036,W,1,07,1.34,677.3,M,-27.7,M,,*5F
$GPGGA,073906.000,3213.9449,N,11057.9036,W,1,07,1.34,677.7,M,-27.7,M,,*57
$GPGGA,073914.000,3213.9468,N,11057.9036,W,1,07,1.34,680.5,M,-27.7,M,,*5D
$GPGGA,073915.000,3213.9469,N,11057.9036,W,1,07,1.34,680.7,M,-27.7,M,,*5F
$GPGGA,073916.000,3213.9473,N,11057.9038,W,1,07,1.34,681.1,M,-27.7,M,,*5E
$GPGGA,073917.000,3213.9476,N,11057.9039,W,1,07,1.34,681.5,M,-27.7,M,,*5F
$GPGGA,073918.000,3213.9478,N,11057.9039,W,1,07,1.34,682.0,M,-27.7,M,,*58
$GPGGA,073919.000,3213.9481,N,11057.9041,W,1,07,1.34,682.5,M,-27.7,M,,*55
$GPGGA,07320.000,3213.9486,N,11057.9042,W,1,07,1.34,683.1M,-27.7,M,,*5E
$GPGGA,073926.000,3213.9542,N,11057.9063,W,1,07,1.15,689.0,M,-27.7,M,,*5A
$GPGGA,073927.000,3213.9552,N,11057.9063,W,1,07,1.3,690.1,M,-27.7,M,,*50
$GPGGA,073928.000,3213.9561,N,11057.9066,W,1,07,1.34,691.3,M,-27.7,M,,*59
$GPGGA,073929.000,3213.9571,N,11057.9068,W,1,06,1.91,692.5,M,-27.7,M,,*5C
$GPGGA,073930.000,3213.9579,N,11057.9069,W,1,06,1.91,693.7,M,-27.7,M,,*5E
$GPGGA,073931.000,3213.9585,N,11057.9068,W,1,06,1.91,694.8,M,-27.7,M,,*55
$GPGGA,073932.000,3213.9587,N,11057.9066,W,1,06,1.91,695.7,M,-27.7,M,,*54
$GPGGA,073939.000,3213.9618,N,11057.9072,W,1,06,1.91,702.5,M,-27.7,M,,*52
$GPGGA,073940.000,3213.9623,N11057.9072,W,1,06,1.91,703.6,M,27.7,M,,*56
$GPGGA,073941.000,3213.9625,N,11057.9071,W,1,06,1.91,704.5,M,-27.7,M,,*56
$GPGGA,073942.000,3213.9628,N,11057.9072,W,1,06,1.91,705.3,M,-27.7,M,,*5C
$GPGGA,073943.000,3213.9633,N,11057.9073,W,1,06,1.91,706.1,M,-27.7,M,,*57
$GPGGA,073944.000,3213.9634,N,11057.9071,W,1,06,1.91,706.8,M,-27.7,M,,*5C
$GPGGA,073949.000,3213.9627,N,11057.9044,W,1,07,1.15,710.9,M,-27.7,M,,*5E
$GPGGA,073950.000,3213.9627,N,11057.9045,W,1,07,1.15,711.8,M,-27.7,M,,*57
$GPGGA,073951.000,3213.9627,N,11057.9045,W,1,07,1.15,712.8,M,-27.7,M,,*55
$GPGGA,073952.000,3213.9627,N,11057.9045,W,1,07,1.15,713.6,M,-27.7,M,,*59
$GPGGA,073953.000,3213.9622,N,11057.9043,W,1,07,1.15,714.5,M,-27.7,M,,*5F
$GPGGA,073954.000,3213.9619,N,11057.9042,W,1,07,1.15,715.5,M,-27.7,M,,*50
$GPGGA,073955.000,3213.9617,N,11057.9042,W,1,07,1.15,716.6,M,-27.7,M,,*5F
$GPGGA,073958.000,3213.9606,N,11057.9038,W,1,07,1.15,719.7,M,-27.7,M,,*51
$GPGGA,073959.000,3213.9602,N,11057.9039,W,1,07,1.15,720.7,M,-27.7,M,,*5F
$GPGGA,074000.000,3213.9597,N,11057.9040,W,1,07,1.15,721.5,M,-27.7,M,,*5F
$GPGGA,074001.000,3213.9592,N,11057.9042,W,1,07,1.15,722.4,M,-27.7,M,,*5B
$GPGGA,074002.000,3213.9589,N,11057.9043,W,1,07,1.15,723.3,M,-27.7,M,,*55
$GPGGA,074003.000,3213.9585,N,11057.9041,W,1,07,1.15,724.2,M,-27.7,M,,*5C
$GPGGA,074008.000,3213.9581,N,11057.9052,W,1,07,1.15,729.2,M,-27.7,M,,*5C
$GPGGA,074009.000,3213.9580,N,11057.9052,W,1,07,1.15,730.0,M,-27.7,M,,*56
$GPGGA,074010.000,3213.9578,N,11057.9053,W,1,07,1.15,730.7,M,-27.7,M,,*5F
$GPGGA,074011.000,3213.9575,N,11057.9056,W,1,07,1.15,731.4,M,-27.7,M,,*54
$GPGGA,074012.000,3213.9572,N,11057.9059,W,1,07,1.15,732.1,M,-27.7,M,,*59
$GPGGA,074013.000,3213.9570,N,11057.9060,W,1,07,1.15,732.7,M,-27.7,M,,*56
$GPGGA,074017.000,3213.9565,N,11057.9065,W,1,07,1.15,735.2,M,-27.7,M,,*51
$GPGGA,074018.000,3213.9567,N,11057.9064,W,1,07,1.15,735.9,M,-27.7,M,,*56
$GPGGA,074019.000,3213.9570,N,11057.9064,W,1,07,1.15,736.1,M,-27.7,M,,*5A
$GPGGA,074021.000,3213.9574,N,11057.9070,W,1,07,1.15,737.2,M,-27.7,M,,*52
$GPGGA,074022.000,3213.9573,N,11057.9075,W,1,07,1.15,737.6,M,-27.7,M,,*57
$GPGGA,074023.000,3213.9571,N,11057.9080,W,1,07,1.15,738.0,M,-27.7,M,,*57
$GPGGA,074024.000,3213.9572,N,11057.9087,W,1,07,1.15,738.4,M,-27.7,M,,*50
$GPGGA,074025.000,3213.9571,N,11057.9093,W,1,07,1.15,738.7,M,-27.7,M,,*54
$GPGGA,074026.000,3213.9570,N,11057.9098,W,1,07,1.15,738.9,M,-27.7,M,,*53
$GPGGA,074027.000,3213.9569,N,11057.9102,W,1,07,1.15,739.2,M,-27.7,M,,*52
$GPGGA,074030.000,3213.9559,N,11057.9123,W,1,07,1.15,740.1,M,-27.7,M,,*59
$GPGGA,074031.000,3213.9558,N,11057.9131,W,1,07,1.15,740.4,M,-27.7,M,,*5F
$GPGGA,074032.000,3213.9556,N,11057.9136,W,1,07,1.15,740.6,M,-27.7,M,,*57
$GPGGA,074033.000,3213.9559,N,11057.9140,W,1,07,1.15,740.9,M,-27.7,M,,*57
$GPGGA,074034.000,3213.9564,N,11057.9146,W,1,07,1.15,741.2,M,-27.7,M,,*52
$GPGGA,074035.000,3213.9567,N,11057.9151,W,1,07,1.15,741.4,M,-27.7,M,,*50
$GPGGA,074036.000,3213.9571,N,11057.9155,W,1,07,1.15,741.7,M,-27.7,M,,*53
$GPGGA,074040.000,3213.9582,N,11057.9201,W,1,07,1.15,741.9,M,-27.7,M,,*52
$GPGGA,074042.000,3213.9580,N,11057.9212,W,1,07,1.15,742.5,M,-27.7,M,,*5F
$GPGGA,074043.000,3213.9578,N,11057.9214,W,1,07,1.15,742.8,M,-27.7,M,,*52
$GPGGA,074044.000,3213.9573,N,11057.9214,W,1,07,1.15,743.1,M,-27.7,M,,*56
